"","census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","total_arrests_prct","arrests_B_prct","arrests_W_prct","total_arrests_pop_prct","arrests_B_pop_prct","arrests_W_pop_prct","SIR_tot_pop","SIR_B","SIR_W"
"278",12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,0.998415213946117,0.301109350237718,0.681458003169572,0.014360283558615,0.0680759584378359,0.0113393634134121,0.420299523547958,0.601320062611146,0.519038287201351
"279",12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,0.998080614203455,0.134357005758157,0.863723608445297,0.0114635920724852,0.023403543965229,0.0117459737412231,0.335518603553142,0.206725264622534,0.537650119313179
"280",12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,0.997304582210243,0.350404312668464,0.619946091644205,0.0102461853728781,0.539419087136929,0.00652834151741364,0.299887311613786,4.76472938015292,0.298822700704345
"281",12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,0.998336106489185,0.232945091514143,0.765391014975042,0.0167219419748613,0.208643815201192,0.0133098000636556,0.489420993404719,1.84296651709686,0.609231363011185
"282",12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,0.997375328083989,0.131233595800525,0.83989501312336,0.0100606285245294,0.0624219725343321,0.00919513807074509,0.294456398315056,0.55137797974496,0.420890356964347
"283",12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,0.997679814385151,0.464037122969838,0.533642691415313,0.0115775019520207,0.289435600578871,0.00662423317300769,0.338852539676392,2.55660643574942,0.303211963034325
"284",12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,0.998248686514886,0.280210157618214,0.700525394045534,0.0137944386631495,0.213049267643142,0.0103143291818158,0.403738267010406,1.88188020996309,0.472119250171354
"285",12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,0.997375328083989,0.131233595800525,0.866141732283465,0.00891997840426281,0.0805152979066023,0.00815197253032287,0.261071632608577,0.711197684018861,0.373141392968025
"286",12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,0.997506234413965,0.29925187032419,0.698254364089775,0.00976538658724152,0.127523910733262,0.00723495516911708,0.285815200871638,1.12642829783391,0.331166627441841
"287",12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,0.997506234413965,0.149625935162095,0.84788029925187,0.00962904118822368,0.0416377515614157,0.00847859155632029,0.281824617676588,0.367789392179636,0.38809177189499
"288",12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,0.998185117967332,0.217785843920145,0.762250453720508,0.012462894563912,0.0403904409289801,0.0102038337260999,0.364766379846181,0.356771803521276,0.467061526030467
"289",12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,0.996563573883161,0.0343642611683849,0.962199312714777,0.0052260726964733,0.00176335743255158,0.00660361783920191,0.152957694420803,0.0155758688688314,0.302268334440855
"290",12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,0.996784565916399,0.160771704180064,0.803858520900322,0.00555744787651709,0.00952199581032184,0.00575360751190997,0.162656446518527,0.0841085053848244,0.263360691366356
"291",12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,0.997782705099778,0.399113082039911,0.598669623059867,0.00790986271993813,0.026861662438442,0.00643761474452207,0.231507373719324,0.237271085269746,0.294669851281665
"292",12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,0.997067448680352,0.146627565982405,0.850439882697947,0.00601439917921141,0.00845880561664693,0.00666038905858846,0.176030584572494,0.0747172664144329,0.304866931504767
"293",12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,0.996309963099631,0.14760147601476,0.848708487084871,0.00512713393213194,0.00684814244136278,0.00542567997924088,0.150061935758144,0.0604901574080757,0.248350417978221
"294",12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,0.997150997150997,0.313390313390313,0.683760683760684,0.00631301744196533,0.0185779429150481,0.00524349478927705,0.184770600954894,0.164100367489709,0.240011229480177
"295",12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,0.996884735202492,0.155763239875389,0.841121495327103,0.00580330425636097,0.00640943468786053,0.00597067734017381,0.169852218028736,0.0566150188149869,0.273296659353051
"296",12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,0.997229916897507,0.0831024930747922,0.803324099722992,0.0063998862242449,0.0040048057669203,0.0062660703096303,0.187313093075907,0.0353747506428284,0.286817723572288
"297",12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,0.99502487562189,0.199004975124378,0.796019900497512,0.00333661433743181,0.00447377250866793,0.00329618260851651,0.0976566660791707,0.0395171691556392,0.150876633286461
"298",12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,0.998389694041868,0.322061191626409,0.676328502415459,0.00889258616485707,0.0254097319273282,0.00729787492832444,0.260269911310794,0.224446073828338,0.334046662489619
"299",12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,0.998552821997106,0.217076700434153,0.781476121562952,0.00982891981595704,0.0160582378760304,0.00930216533737576,0.287674703551344,0.141843623308761,0.425789331195132
"300",12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,0.998116760828625,0.338983050847458,0.64030131826742,0.00736407719776021,0.0202451917669553,0.00575773483937613,0.215533218752646,0.17882730203493,0.263549612110904
"301",12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,0.99815157116451,0.240295748613678,0.739371534195933,0.0076280883163114,0.0184632864649908,0.0065124306019114,0.223260346624843,0.163087598440116,0.29809440811604
"302",12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,0.995850622406639,0.37344398340249,0.622406639004149,0.00338500162197994,0.0160972992309068,0.00237338016803532,0.0990728743704868,0.142188655195186,0.108637066507424
"303",12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,0.998185117967332,0.181488203266788,0.816696914700544,0.00790559284759454,0.0256344527044348,0.00712916462033238,0.231382402279568,0.226431049359504,0.326324261672141
"304",12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,0.998389694041868,0.483091787439614,0.515297906602254,0.00880919566360239,0.133274100399822,0.00494277196830447,0.257829222183542,1.17722015577711,0.226246201212774
"305",12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,0.997229916897507,0.332409972299169,0.664819944598338,0.00503207950685621,0.122324159021407,0.00356872016772985,0.147279864673583,1.0804984997571,0.163351533576262
"306",12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,0.996677740863787,0,0.996677740863787,0.0040529039056484,0,0.0044006982441214,0.118621166049869,0,0.20143378387689
"307",12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,0.996884735202492,0.0934579439252336,0.903426791277259,0.00655993112072323,0.0239808153477218,0.00615828926971183,0.191997317691776,0.211824346175402,0.281884246770064
"308",12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,0.997229916897507,0.0554016620498615,0.914127423822715,0.00757400433401359,0.0259403372243839,0.00714734357063958,0.221677406295109,0.229132950337594,0.327156369338732
"309",12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,0.995260663507109,0,0.995260663507109,0.00439137617364756,0,0.00464078141919516,0.128527637074176,0,0.212423145045856
"310",12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,0.995670995670996,0.12987012987013,0.865800865800866,0.00449824959417966,0.0185070943861814,0.00418927127626149,0.131655628770595,0.163474557103904,0.191756107338507
"311",12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,0.996677740863787,0.0664451827242525,0.930232558139535,0.00589842905172922,0.0122624156958921,0.00596239432720768,0.172636348718613,0.108314840410966,0.272917519827659
"312",12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,0.99009900990099,0.099009900990099,0.891089108910891,0.00190400030464005,0.0056785917092561,0.00185601451815801,0.0557266447844821,0.0501594277996267,0.0849556153554564
"313",12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,0.993377483443709,0.132450331125828,0.860927152317881,0.00290973986925569,0.0109829763866008,0.00275417893688693,0.085162822565783,0.0970134567327211,0.126067422476027
"314",12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,0.989010989010989,0.10989010989011,0.879120879120879,0.00164500740253331,0.00540248514316586,0.00159964807742297,0.0481463910301988,0.047720557728332,0.0732209179616296
"315",12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,0.980392156862745,0,0.980392156862745,0.000932470487309077,0,0.00104425555021825,0.0272917244244399,0,0.0477988571690631
"316",12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,0.998278829604131,0.223752151462995,0.774526678141136,0.00749828702925625,0.028193450444589,0.00681291729118408,0.219461297749345,0.249034868925798,0.311848627893706
"317",12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,0.997624703087886,0.0475059382422803,0.950118764845606,0.00526111410354374,0.00364232380258605,0.00602037898285697,0.153983293019608,0.032172920180347,0.275571659681451
"318",12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,0.9979633401222,0.244399185336049,0.753564154786151,0.00592710865962671,0.0221770467566069,0.00538173990196506,0.173475748963438,0.195891522502626,0.246339142599062
"319",12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,0.996309963099631,0.14760147601476,0.848708487084871,0.00333246935979561,0.00836645053336122,0.00344460918662293,0.0975353500815791,0.0739014870153881,0.157670584063662
"320",12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,0.997067448680352,0.175953079178886,0.821114369501466,0.0040567467277565,0.00797766254487435,0.004124258001797,0.11873363850172,0.0704672934624193,0.188780245520418
"321",12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,0.997150997150997,0.256410256410256,0.712250712250712,0.00413560043010244,0.011290929619872,0.00376613790090538,0.121041543731496,0.0997336308112261,0.172387963431698
"322",12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,0.998080614203455,0.153550863723608,0.844529750479846,0.00607398581957926,0.0103882612647708,0.00642045205819264,0.17777457775022,0.0917602933178991,0.293884261210034
"323",12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,0.994152046783626,0.292397660818713,0.701754385964912,0.00188886790146776,0.00602337067823154,0.0016929783722013,0.0552837467165236,0.0532048863722097,0.0774929387602966
"324",12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,0.996677740863787,0.299003322259136,0.697674418604651,0.00330538447130375,0.00930617309481956,0.00288774906835715,0.0967426243890808,0.0822021271012598,0.132181347017643
"325",12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,0.967741935483871,0,0.967741935483871,0.000695716704158067,0,0.000740539606526622,0.0203623694538099,0,0.0338968242716088
"326",12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,0.975609756097561,0,0.975609756097561,0.000959439687222662,0,0.00101058588716809,0.0280810641215206,0,0.0462576909145683
"327",12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,0.909090909090909,0,0.909090909090909,0.00023551023291962,0,0.000254705687578004,0.00689295850480626,0,0.0116586795044034
"328",12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,0.952380952380952,0.952380952380952,0,0.000489344523011426,0.0121138703815869,0,0.0143222290167884,0.107002728473825,0
"329",12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,0.952380952380952,0,0.952380952380952,0.000472466986369327,0,0.000485660863019354,0.0138282540489277,0,0.0222302234536501
"330",12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,0.909090909090909,0,0.909090909090909,0.000245573536995653,0,0.000258257792928902,0.00718749321167404,0,0.0118212705256161
"331",12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,0,0,0,0,0,0,0,0,0
"332",12103,2017,0,0,0,37,129,4454,4276,87,0.960035923,0.019533004,0,0,0,0,0,0,0,0,0
"333",12103,2018,0,0,0,37,129,4463,4198,95,0.940622899,0.02128613,0,0,0,0,0,0,0,0,0
"334",12104,2010,0,0,0,37,129,5067,4366,409,0.861653839,0.080718374,0,0,0,0,0,0,0,0,0
"335",12104,2011,0,0,0,37,129,5175,4558,182,0.880772947,0.035169082,0,0,0,0,0,0,0,0,0
"336",12104,2012,0,4,4,37,129,5273,4412,453,0.836715342,0.08590935,0.975609756097561,0,0.975609756097561,0.000758567066810794,0,0.000906597765236509,0.0222018858790904,0,0.0414978278844434
"337",12104,2013,0,1,1,37,129,5349,4473,430,0.836231071,0.080388858,0.909090909090909,0,0.909090909090909,0.000186947336935185,0,0.000223558605888534,0.00547161038441193,0,0.0102329797237348
"338",12104,2014,0,0,0,37,129,5606,4801,389,0.856403853,0.069389939,0,0,0,0,0,0,0,0,0
"339",12104,2015,0,0,0,37,129,5723,5173,375,0.903896558,0.065525074,0,0,0,0,0,0,0,0,0
"340",12104,2016,0,4,4,37,129,6322,5710,381,0.903195191,0.060265739,0.975609756097561,0,0.975609756097561,0.000632701159424875,0,0.000700513125864696,0.0185180184478309,0,0.0320646865044312
"341",12104,2017,0,0,0,37,129,6625,6252,106,0.943698113,0.016,0,0,0,0,0,0,0,0,0
"342",12104,2018,0,2,2,37,129,6506,6171,107,0.948509069,0.016446357,0.952380952380952,0,0.952380952380952,0.000307403821029495,0,0.000324091328936494,0.00899715378099256,0,0.0148346782914677
"343",12105,2010,0,0,0,37,129,10558,9134,633,0.865125971,0.059954537,0,0,0,0,0,0,0,0,0
"344",12105,2011,0,15,15,37,129,11261,9929,648,0.881715656,0.057543735,0.993377483443709,0,0.993377483443709,0.00133201907451315,0,0.00151071094056863,0.0389857888313635,0,0.0691499858026984
"345",12105,2012,0,3,3,37,129,11024,9964,541,0.903846154,0.049074746,0.967741935483871,0,0.967741935483871,0.000272131058317686,0,0.000301080880360494,0.00796478382106236,0,0.0137814177704674
"346",12105,2013,0,3,3,37,129,11632,9868,1054,0.848349381,0.090612105,0.967741935483871,0,0.967741935483871,0.000257906998736256,0,0.000304009890455103,0.00754847132691204,0,0.0139154877642823
"347",12105,2014,0,0,0,37,129,12169,10170,974,0.835730134,0.080039444,0,0,0,0,0,0,0,0,0
"348",12105,2015,2,8,10,37,129,12229,10224,1331,0.836045466,0.108839643,0.99009900990099,0.198019801980198,0.792079207920792,0.000817721663900042,0.00150251671549846,0.000782464960240999,0.0239332339315713,0.0132718431906157,0.0358158794239009
"349",12105,2016,1,2,3,37,129,11838,9770,1291,0.825308329,0.109055584,0.967741935483871,0.32258064516129,0.645161290322581,0.000253419045285983,0.000774533343660445,0.000204706195433005,0.007417117047649,0.00684151129696713,0.00937004567041037
"350",12105,2017,1,4,5,37,129,11874,9594,1414,0.80798383,0.119083712,0.980392156862745,0.196078431372549,0.784313725490196,0.000421084545355016,0.000707163566933032,0.000416922900532619,0.0123243829457634,0.00624642899053409,0.0190838709632954
"351",12105,2018,3,1,4,37,129,11309,10007,627,0.884870457,0.055442568,0.975609756097561,0.731707317073171,0.24390243902439,0.000353697464873421,0.00478392600861107,9.99290503742343e-05,0.0103520849960679,0.042256778355195,0.00457406657295702
"352",12201,2010,1,0,1,37,129,2797,2797,0,1,0,0.909090909090909,0.909090909090909,0,0.000357513138607844,10,0,0.0104637628641299,88.3307523551426,0
"353",12201,2011,0,0,0,37,129,2984,2965,19,0.993632708,0.006367292,0,0,0,0,0,0,0,0,0
"354",12201,2012,0,0,0,37,129,2874,2798,20,0.973556019,0.006958942,0,0,0,0,0,0,0,0,0
"355",12201,2013,0,0,0,37,129,2978,2909,10,0.976830087,0.003357958,0,0,0,0,0,0,0,0,0
"356",12201,2014,0,1,1,37,129,2952,2900,10,0.982384824,0.003387534,0.909090909090909,0,0.909090909090909,0.000338741912536838,0,0.000344815696010482,0.00991436303216621,0,0.0157832976801621
"357",12201,2015,1,1,2,37,129,2873,2834,0,0.986425339,0,0.952380952380952,0.476190476190476,0.476190476190476,0.000696112213288782,10,0.000352845700575138,0.0203739452906323,88.3307523551426,0.0161508562161668
"358",12201,2016,0,1,1,37,129,2719,2632,0,0.968002942,0,0.909090909090909,0,0.909090909090909,0.000367768747011879,0,0.000379924774894571,0.0107639259708204,0,0.0173903505194477
"359",12201,2017,0,0,0,37,129,2775,2705,0,0.974774775,0,0,0,0,0,0,0,0,0,0
"360",12201,2018,0,1,1,37,129,2822,2718,0,0.963146704,0,0.909090909090909,0,0.909090909090909,0.000354346054356685,0,0.000367904050623597,0.0103710680370142,0,0.0168401242052309
"361",12202,2010,0,0,0,37,129,2868,2722,133,0.949093445,0.04637378,0,0,0,0,0,0,0,0,0
"362",12202,2011,0,2,2,37,129,2713,2586,114,0.953188352,0.042019904,0.952380952380952,0,0.952380952380952,0.000737164129593454,0,0.000773365299099029,0.0215754606223566,0,0.0353993593459172
"363",12202,2012,0,0,0,37,129,2881,2708,132,0.939951406,0.045817425,0,0,0,0,0,0,0,0,0
"364",12202,2013,0,0,0,37,129,2839,2653,131,0.934483973,0.046143008,0,0,0,0,0,0,0,0,0
"365",12202,2014,0,0,0,37,129,2936,2640,100,0.899182561,0.034059946,0,0,0,0,0,0,0,0,0
"366",12202,2015,0,1,1,37,129,3097,2755,132,0.889570552,0.042621892,0.909090909090909,0,0.909090909090909,0.000322882696716283,0,0.000362963231824616,0.00945019247271895,0,0.0166139674067142
"367",12202,2016,0,1,1,37,129,3329,3090,0,0.928206669,0,0.909090909090909,0,0.909090909090909,0.000300381484485296,0,0.000323614122520307,0.00879162269299747,0,0.0148128350546061
"368",12202,2017,0,0,0,37,129,3341,3088,6,0.924274169,0.00179587,0,0,0,0,0,0,0,0,0
"369",12202,2018,0,0,0,37,129,3372,3167,7,0.939205219,0.002075919,0,0,0,0,0,0,0,0,0
"370",12203,2010,0,0,0,37,129,1660,1602,6,0.965060241,0.003614458,0,0,0,0,0,0,0,0,0
"371",12203,2011,0,0,0,37,129,1770,1652,13,0.933333333,0.007344633,0,0,0,0,0,0,0,0,0
"372",12203,2012,0,2,2,37,129,1916,1764,11,0.920668058,0.005741127,0.952380952380952,0,0.952380952380952,0.00104378685872345,0,0.00113372257808514,0.0305497532563623,0,0.0518940441043458
"373",12203,2013,0,0,0,37,129,2001,1868,14,0.933533233,0.006996502,0,0,0,0,0,0,0,0,0
"374",12203,2014,0,0,0,37,129,2388,2116,10,0.886097152,0.004187605,0,0,0,0,0,0,0,0,0
"375",12203,2015,2,0,2,37,129,2286,2238,10,0.979002625,0.004374453,0.952380952380952,0.952380952380952,0,0.000874852368662788,0.198019801980198,0,0.0256053463166597,1.74912380901272,0
"376",12203,2016,0,0,0,37,129,2335,2307,5,0.988008565,0.002141328,0,0,0,0,0,0,0,0,0
"377",12203,2017,0,0,0,37,129,2295,2284,0,0.995206972,0,0,0,0,0,0,0,0,0,0
"378",12203,2018,1,0,1,37,129,2271,2256,0,0.99339498,0,0.909090909090909,0.909090909090909,0,0.000440315265730263,10,0,0.0128872313448364,88.3307523551426,0
"379",12300,2010,0,2,2,37,129,6150,5631,395,0.915609756,0.064227642,0.952380952380952,0,0.952380952380952,0.000325197964260744,0,0.00035517039299604,0.00951795616567466,0,0.0162572646915303
"380",12300,2011,0,3,3,37,129,6817,6359,346,0.932815021,0.050755464,0.967741935483871,0,0.967741935483871,0.00044006982441214,0,0.000471764872387602,0.0128800477214319,0,0.0215941603067595
"381",12300,2012,1,0,1,37,129,6947,6540,288,0.94141356,0.041456744,0.909090909090909,0.909090909090909,0,0.000143944955449036,0.00347101700798334,0,0.00421300846500811,0.0306597543752664,0
"382",12300,2013,0,5,5,37,129,6991,6622,273,0.947217852,0.039050207,0.980392156862745,0,0.980392156862745,0.000715195033685686,0,0.000755047492487277,0.0209324649248744,0,0.034560895790035
"383",12300,2014,1,1,2,37,129,7359,6716,582,0.912623998,0.079086832,0.952380952380952,0.476190476190476,0.476190476190476,0.000271772363468359,0.00171791788352517,0.000148895936629889,0.00795428547166307,0.0151744979136132,0.00681543479135781
"384",12300,2015,0,3,3,37,129,7462,6924,450,0.927901367,0.060305548,0.967741935483871,0,0.967741935483871,0.000402031599683735,0,0.000433269305758149,0.0117667376907002,0,0.0198320972843712
"385",12300,2016,1,2,3,37,129,7846,7343,379,0.9358909,0.048304869,0.967741935483871,0.32258064516129,0.645161290322581,0.000382355565185251,0.00263782643102084,0.000272364532690553,0.0111908557527655,0.0233001193234351,0.0124669803222721
"386",12300,2017,0,2,2,37,129,8339,7595,610,0.910780669,0.073150258,0.952380952380952,0,0.952380952380952,0.000239834034847885,0,0.00026332767178839,0.00701950836595265,0,0.0120533348085577
"387",12300,2018,1,2,3,37,129,8823,7942,694,0.900147342,0.078658053,0.967741935483871,0.32258064516129,0.645161290322581,0.000340016547471977,0.00144071459443884,0.000251822565820123,0.00995166929103984,0.0127259404055817,0.0115267099639234
"388",980100,2010,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389",980100,2011,12,0,12,37,129,0,0,0,0,0,0.991735537190083,0.991735537190083,0,120,120,0,3512.18293287094,1059.96902826171,0
"390",980100,2012,0,2,2,37,129,0,0,0,0,0,0.952380952380952,0,0.952380952380952,20,0,20,585.363822145157,0,915.462832044764
"391",980100,2013,0,1,1,37,129,0,0,0,0,0,0.909090909090909,0,0.909090909090909,10,0,10,292.681911072579,0,457.731416022382
"392",980100,2014,0,1,1,37,129,0,0,0,0,0,0.909090909090909,0,0.909090909090909,10,0,10,292.681911072579,0,457.731416022382
"393",980100,2015,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",980100,2016,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",980100,2017,0,0,0,37,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",980100,2018,0,3,3,37,129,0,0,0,0,0,0.967741935483871,0,0.967741935483871,30,0,30,878.045733217736,0,1373.19424806715
